customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Predicted_Purchases_6M,Predicted_Avg_Monetary,CLV_6M
97c905bbb48e654d4c54d35f094337b5,40,2,463.76,5,5,5,555,Gold,0.0109262373091443,498.1755190446456,5.443183942687979
97ccfffe894ddb0e47cedf509786189f,158,2,160.88,4,5,4,454,Gold,0.0240047483293825,174.13617111449807,4.180094962645814
97e094571319765cd343ec2e0c5640f4,100,2,356.76,4,5,5,455,Gold,0.016545105622675,383.7004456541088,6.348364400814704
97f2b3cc86184e77dfe877b711b47f31,115,2,969.72,4,5,5,455,Gold,0.0182647413854724,1039.4821371070382,18.98587240907825
9801a1119c91032c99a15a846d4f5aa0,86,2,268.64,5,5,5,555,Gold,0.0150607185456683,289.42433848425736,4.358938502177645
9804d59e057382c76388c658a7b1007e,106,3,878.94,4,5,5,455,Gold,0.021227394532967,920.2579693546612,19.53467898759845
980928c534a28c442a6865b079068f7c,15,5,3196.0,5,5,5,555,Gold,0.0073773894522447,3282.491081443771,24.216215081330887
9811b728e00c182da55cd9601dbe968a,175,2,708.12,4,5,5,455,Gold,0.0266356120972519,759.6066305746602,20.23258755848719
98261ac4c9595f4d742f83d911922cf5,50,2,413.44,5,5,5,555,Gold,0.011734671942271,444.340138736124,5.21418575885161
982b5a55e0c254aad4e8a083ed3e2072,113,6,1072.44,4,5,5,455,Gold,0.0172354498836965,1096.9447912257465,18.906336974353355
982e82b0ac09b67a31c446d41db6927f,110,3,439.02,4,5,5,455,Gold,0.0218843544937368,460.3155411562499,10.073708481639676
9837d1472cd03e9141e2880406c56850,42,3,2672.46,5,5,5,555,Gold,0.0127481190772851,2795.4078689327994,35.63619238273512
984053678c911516cd2eef9c66632357,89,2,957.38,5,5,5,555,Gold,0.015369324234932,1026.280058549662,15.77323097569476
984a20b3e1900cbd89037ae41956aff2,51,2,241.44,5,5,5,555,Gold,0.0118181403827251,260.32413291208354,3.0765471477661928
9851deda7779662b5efe8b5242911c9f,55,2,743.88,5,5,5,555,Gold,0.0121568912560971,797.8648420180771,9.699556121476904
985b35e7309802e954547d2f6fdfe9e9,45,3,1689.84,5,5,5,555,Gold,0.0130690490791026,1768.0651048022237,23.1069296297091
986abe57dbe26943f44426f181227fc6,69,2,352.76,5,5,5,555,Gold,0.0134056634236783,379.4210036582009,5.086390270916056
9873288cef2784aa00e073b788253946,52,3,299.07,5,5,5,555,Gold,0.0138444408477527,313.9958857044231,4.3470974660726265
987d489e68b88750c3f60a22c29faa18,169,2,352.72,4,5,5,455,Gold,0.0256822639376168,379.3782092382418,9.743291301836958
98c84d8694eea067223f53975b06d47c,15,3,235.17,5,5,5,555,Gold,0.0101469502275601,247.1875542762578,2.508199810113505
98e08f2301967f4d4cac5614b75f9a9a,115,2,235.68,4,5,5,455,Gold,0.0182647413854724,254.1617364379761,4.64219838612224
99037edd76af0e57ca1dd862cd7995a1,118,2,503.88,4,5,5,455,Gold,0.018625371943853,541.098322263602,10.078157510354435
990b1c66b713835e721b5895ce2ec43f,111,3,1294.74,4,5,5,455,Gold,0.0220511983946583,1354.982604844976,29.87899024074757
9922420b9b6f5767d8c46ddfe4d3b22b,58,2,480.16,5,5,5,555,Gold,0.0124161344265288,515.7212312278681,6.4032641335402
99383db9c2af4cb2ad7503ec2f552c42,24,2,514.16,5,5,5,555,Gold,0.0097281717183102,552.0964881930853,5.370889442218404
993d78fad972fb03a64f3126d934160a,128,2,351.32,4,5,5,455,Gold,0.019869097354705,377.880404539674,7.508142546234114
99595c44b1f16a0c965f236d0bac1cfb,106,2,428.6,4,5,5,455,Gold,0.0172165063615671,460.559223900615,7.929220808163373
995a7b232e49271ee4f4896689b3c718,134,2,164.16,4,5,4,454,Gold,0.0206467830759427,177.64531355114255,3.6678042533482698
99741a5f43aa1794f70b18a4e60229de,143,2,600.16,4,5,5,455,Gold,0.0218588653978172,644.1044911051056,14.07939337319606
997f151339e5077fe22d22b321308d2f,33,2,1778.3,5,5,5,555,Gold,0.0103879940336459,1904.549939369844,19.784453406954675
99926e4250dfd6677d6d1c1783d8fd6b,133,2,214.48,4,5,4,454,Gold,0.0205155013159524,231.48069385966411,4.7489424794955175
9999a835a6a953d5d95e3d0d09946f6e,152,2,503.14,4,5,5,455,Gold,0.0231271481305465,540.3066254943591,12.495751363723764
99ad4cfc3a41b227def56de8ddf4f91f,127,2,232.88,4,5,5,455,Gold,0.0197418010227621,251.16612704084056,4.958471703698081
99ad6339006d930e8bff6f2bad8e13b6,16,2,339.98,5,5,5,555,Gold,0.009170996268332,365.7481864812751,3.3542752533689777
99b1bdda5abf7eb97c5f35afbadb1550,82,2,340.07,5,5,5,555,Gold,0.0146570965128151,365.84447392618296,5.362217763016164
99c1966fdb2c3e60517a68e87ef4a1e0,72,6,2964.6000000000004,5,5,5,555,Gold,0.0109269586062079,3031.206379816078,33.12186663912371
99c36402bbcd2ba978d7b513f4c6f98e,153,2,245.54,4,5,5,455,Gold,0.0232716128578168,264.7105609578892,6.160241693987518
99de72c5384fc97537f26080544787ba,103,2,259.16,4,5,5,455,Gold,0.016878105189853,279.28206095395564,4.7137520024198185
9a09e1150a3e2333eb93d3c1612bf15f,150,3,674.91,4,5,5,455,Gold,0.0294270110591438,706.9417899917727,20.80318387225881
9a31f5e48f4274cd08d49d5b6681be28,10,4,1369.52,5,5,5,555,Gold,0.0086942327590844,1416.717559761307,12.317272218446917
9a4bab346d564c0b0afe5f7f5b9854f6,177,3,416.16,4,5,5,455,Gold,0.0356262880149835,436.41509582842735,15.547849898070188
9a603a2b22060e5a6a1120fba32492e3,148,2,1059.08,4,5,5,455,Gold,0.022556417727697,1135.0848712956208,25.603448513333245
9a68cedec6c4f03bec914b782170a43f,86,2,660.12,5,5,5,555,Gold,0.0150607185456683,708.2533266237652,10.666804011313832
9a745c47c228743d4a7bbb9c94e943e9,63,2,175.17000000000002,5,5,4,554,Gold,0.0128582429310743,189.42447764487912,2.4356659506497187
9a913ef439fcfc71384ce3cf53e7a780,93,2,452.44,5,5,5,555,Gold,0.0157887659554281,486.0646981962262,7.674361759016048
9a91c8c5ff3cbd56c19478dae95a412c,157,3,957.51,4,5,5,455,Gold,0.0309428933502738,1002.40398813887,31.017279698870265
9a96a59681d619f8617b0f4a6b414678,46,2,579.56,5,5,5,555,Gold,0.0114056124306359,622.0653648261798,7.095036457729586
9ae4bf2bb990fa503baa7e1feaf6f60e,106,7,3962.63,4,5,5,455,Gold,0.0127998072605953,4038.514296038789,51.692204608455526
9ae6a1c35062a9ef885bf22b62970227,57,2,495.72,5,5,5,555,Gold,0.0123292224682913,532.3682605919499,6.563686719895448
9b0befd87ff5c159c8a3e3bd6318a655,106,3,912.99,4,5,5,455,Gold,0.021227394532967,955.8577140358664,20.29036881321929
9b183b26474ad71d43c693f5614d2aa6,128,2,378.16,4,5,5,455,Gold,0.019869097354705,406.5954603322161,8.078684785321922
9b208d7e04cbcce3ee8db0e48376ba02,107,2,384.52,4,5,5,455,Gold,0.0173305178313538,413.3997731057097,7.164432139286121
9b4daa1db65ef1623983286611eb63e1,174,2,1879.44,4,5,5,455,Gold,0.0264748096133381,2012.755630236376,53.28732210868243
9b5d7caf52c127e2de0322f7974be49e,174,2,237.59,4,5,5,455,Gold,0.0264748096133381,256.20516999102216,6.782983097465241
9b678f5f6f471e1282c0524ebbefa782,16,2,2682.52,5,5,5,555,Gold,0.009170996268332,2871.939199754808,26.338543683827798
9b74cd824a37742f10285243d2c0ad7f,25,4,1404.72,5,5,5,555,Gold,0.0100676061643719,1453.105605798808,14.629294954423472
9b81324d4d7308a459ae94e43ff27692,22,3,689.22,5,5,5,555,Gold,0.0107737896031895,721.9030923820238,7.77763203121586
9b8af4016c309c2f095b858fe4d6d551,38,2,1034.06,5,5,5,555,Gold,0.0107701700209332,1108.3169616112168,11.936762113636988
9b99b552aa8d374d12896e55dfa2b0b9,29,2,883.0,5,5,5,555,Gold,0.010090340328895,946.7038346357544,9.552563882144725
9bb70fa63970b9d88191a90481d551da,23,3,489.96,5,5,5,555,Gold,0.0108659572383091,513.5740138158858,5.580473272830212
9bc2456a5cf9a1e1ef2f4fc535da934e,99,2,567.4,4,5,5,455,Gold,0.0164352954280059,609.0558611586197,10.010013010300504
9bd92695f99895ea3782608dea8cbda7,81,6,3266.46,5,5,5,555,Gold,0.0121007489573204,3339.782928909113,40.413874794673525
9be4fd397b43b6a7f757a600b4ca5379,43,2,451.2,5,5,5,555,Gold,0.0111638144722037,484.7380711774947,5.411525894239468
9be7121d4cf8f3e20e08d2b5366139df,108,2,343.72,4,5,5,455,Gold,0.0174451386797174,369.749464747449,6.450330689270557
9c223d53ab7486b96258509a886d7017,128,2,204.88,4,5,4,454,Gold,0.019869097354705,221.21003306948515,4.395243682895126
9c703a0e38ff9046314a1bff0c9cdd99,180,2,558.48,4,5,5,455,Gold,0.0274512219109032,599.5127055077451,16.457356317299094
9c8e51447d07719ca9d78cbaad9fea43,138,6,1735.92,4,5,5,455,Gold,0.0225023263995342,1775.187581897737,39.945850388262855
9ca35c51f341909f26c23e171bbcad14,106,2,723.64,4,5,5,455,Gold,0.0172165063615671,776.210865518783,13.363639304121678
9cc0f74a146f7cbc321e5fcc10e961a5,33,6,1974.96,5,5,5,555,Gold,0.0069288355069769,2019.5463518414165,13.993104470624642
9cc7a2a2047164790f51e316659268f7,173,2,328.9,4,5,5,455,Gold,0.0263147747485759,353.8941321526101,9.31264437243872
9cf0a858f5f153406bc333860eb23e22,13,2,2323.25,5,5,5,555,Gold,0.0089689579612619,2487.5704182873487,22.310914507298143
9cfee1a78f5e0820ca53ea2eb4180794,119,3,534.63,4,5,5,455,Gold,0.0234242067373784,560.2771149879695,13.124046971700182
9d37090bcb08893303afadd62b9a5c46,57,2,179.6,5,5,4,554,Gold,0.0123292224682913,194.1639596553471,2.3938906539151183
9d4314f6de130876aef05baaa020f0cd,82,4,3790.88,5,5,5,555,Gold,0.0171392189052045,3919.80162661823,67.18233814358678
9d4aac880ba02ccefc6f724c85f89bee,9,2,636.86,5,5,5,555,Gold,0.0087052954292013,683.3683714175608,5.948923560162039
9d50e47ff447954c63bef2a5a68fb350,109,2,201.6,4,5,4,454,Gold,0.0175603712141812,217.70089063284067,3.8229084531705566
9d523ec1adfaf85fd0dd5835b1884b75,9,2,178.3,5,5,4,554,Gold,0.0087052954292013,192.77314100667704,1.678147143278207
9d5624c559f9227e5c189106774bb567,120,6,298.6,4,5,5,455,Gold,0.0185872892155109,305.8864305613512,5.685599551944133
9d5d0ae23628bd7835869290caebde9e,63,2,963.69,5,5,5,555,Gold,0.0128582429310743,1033.030878298207,13.282961988459451
9d6125d1be1aede626436f1fda0dee42,163,3,394.92,4,5,5,455,Gold,0.032292174805027,414.208382846671,13.375689504592264
9d823adffe28abfbb37aab03173f62c2,154,2,200.72,4,5,4,454,Gold,0.0234167951979522,216.7594133937409,5.075810790669488
9db1e84b8dae81c99b49a0dc7a9cac60,30,2,756.6,5,5,5,555,Gold,0.0101640878735652,811.4734675650643,8.247887631397989
9db61f02788ba2a816117b4d7dc2d58b,51,2,744.32,5,5,5,555,Gold,0.0118181403827251,798.335580637627,9.434841964499835
9dbba2fa3f3df7cc62a6ced880ea920e,23,2,664.56,5,5,5,555,Gold,0.0096570379517407,713.003507239223,6.88550192913341
9de9dcccd336d99f63eb24c980e60c78,162,3,2009.79,4,5,5,455,Gold,0.0320640410916763,2102.5772431502905,67.41712312279456
9e04bd3d7097e259b856e101b34316c1,119,2,279.88,4,5,5,455,Gold,0.0187468488262865,301.4495704927586,5.651229526776744
9e0e1eb6448467c246211a9688efeb47,166,2,187.4,4,5,4,454,Gold,0.0252158242995561,202.5088715473676,5.1064281240398
9e19d3afe473add7d527fab6da00dcf8,28,2,251.92,5,5,5,555,Gold,0.0100170333746935,271.53627094136226,2.719987888459457
9e1a673f2651c20ede7dce5751950602,47,6,817.56,5,5,5,555,Gold,0.0081805801719835,836.3935726713408,6.842184676569693
9e1cf20c1585106f749e4e257194a11a,8,2,1196.5,5,5,5,555,Gold,0.008640388861136,1282.1051010650374,11.077886634048044
9e2d77016a50dae38b5654991353ce5d,102,2,262.18,4,5,5,455,Gold,0.0167665082146529,282.51303966086607,4.7367572002204845
9e31165fcca754ee7694d99cf65ef8bc,70,2,264.68,5,5,5,555,Gold,0.0134987217860899,285.1876909083085,3.8496692963886634
9e371ab50c3942d37f30e64722e149b2,69,2,157.11,5,5,4,554,Gold,0.0134056634236783,170.10279703335488,2.28034084445542
9e375ead403424ba7ac54ae2e953851d,42,2,173.2,5,5,4,554,Gold,0.0110841558534496,187.31685246189443,2.076249186665277
9e38a0715d956ca6c48e44feb01e3c00,122,2,336.64,4,5,5,455,Gold,0.0191151122500905,362.174852414692,6.923012958066802
9e478f18132211e1d6cf2637d12cc559,22,6,7215.84,5,5,5,555,Gold,0.0060687731620047,7377.038780817451,44.769574968093245
9e5ce657315b2bdb94033a494041ac25,135,2,279.6,4,5,5,455,Gold,0.0207787373351512,301.1500095530451,6.257516946981023
9e9cab5f8089dbfb465b14561a59606b,27,2,234.28,5,5,5,555,Gold,0.0099441650200292,252.66393173940835,2.5125318318260885
9eaafe7c469228a67c9b33a3cbf37154,122,2,421.24,4,5,5,455,Gold,0.0191151122500905,452.6850506281445,8.653125556694889
9eb0519e897f87ed0debce219b38c5a0,111,2,977.4,4,5,5,455,Gold,0.0177926805849706,1047.6986657391813,18.641367708797205
9eb3d566e87289dcb0acf28e1407c839,82,12,2928.24,5,5,5,555,Gold,0.0018711968570122,2960.776695444872,5.5401960468315705
9ec29e8efb334fe1167d47ad3f355071,120,2,487.56,4,5,5,455,Gold,0.0188689629463995,523.6381989202978,9.880509772746503
9ee07155110b11036bb4ef6350157ed3,69,2,362.26,5,5,5,555,Gold,0.0134056634236783,389.5846783984821,5.222641073632008
9f0398b6761fbae87a157c3956230a1f,148,3,479.85,4,5,5,455,Gold,0.0290051990642695,503.0038693598804,14.589727360881184
9f0b591bc0110c16bb95fdcb47878544,24,5,6265.15,5,5,5,555,Gold,0.0081422538436863,6433.955697526277,52.38690050829071
9f15859f6d963a90bae5f05b242cce4d,97,3,268.95000000000005,4,5,5,455,Gold,0.0198088482703931,282.5050102331189,5.596098883333715
9f1ad46564d73464434b221ba6ba08f4,42,6,1091.52,5,5,5,555,Gold,0.0077120484946069,1116.449331597757,8.610111387053452
9f3071915ea998eeacd0137dad790cdc,104,2,336.24,4,5,5,455,Gold,0.0169903023413959,361.74690821510114,6.1461893416397615
9f3138bc272b22e8eb38f4819728ef01,169,2,515.46,4,5,5,455,Gold,0.0256822639376168,553.4873068417555,14.214807100430692
9f34131462cd5edccdc9d4db9f7d2bbc,112,3,6108.12,4,5,5,455,Gold,0.0222190935835229,6387.437789973337,141.92307801434828
9f3b1b02cab2d6e609b3991f5cf2c203,85,3,1788.63,5,5,5,555,Gold,0.0180408497981861,1871.351412498444,33.76076975250791
9f56f65891ef11f332bda66952a48874,21,2,782.16,5,5,5,555,Gold,0.0095160546159774,838.8191019189157,7.982248386785571
9f60e945011f3dfd9ce6d82a939cf93f,22,2,1123.06,5,5,5,555,Gold,0.0095863329046285,1203.534546020168,11.537482820370307
9f8713bb5653423221f0c56370f9b12d,150,2,453.4,4,5,5,455,Gold,0.0228403619891317,487.091764275244,11.125352217971416
9fa6f4d5caad5fb2dd00719fd4dfd2a1,109,2,319.97,4,5,5,455,Gold,0.0175603712141812,344.34027789674576,6.046743103861188
9fbabbe4238be3f2033ededc2d212b6d,100,2,412.08,4,5,5,455,Gold,0.016545105622675,442.8851284575152,7.3275812290415825
9fd7e69beedc256a8c3e26435e9bdd44,35,2,233.62,5,5,5,555,Gold,0.0105395044811625,251.95782381008357,2.655510613110331
9ff88d5e97ce2d8b6d03be50f575318a,39,2,340.92,5,5,5,555,Gold,0.0108479732807716,366.7538553503134,3.978536023460185
a00118294a1ec66f7811dae1e840b97c,139,2,691.88,4,5,5,455,Gold,0.0213133266739327,742.2320960712741,15.819435131444877
a002b6265756c2bf5ba1f596ac8847b2,23,2,503.48,5,5,5,555,Gold,0.0096570379517407,540.6703780640113,5.221274360346155
a01515e4086971d3bdd9b13283c6c5b1,21,2,211.4,5,5,4,554,Gold,0.0095160546159774,228.18552352281503,2.171425904418519
a03432ab233435f6c640fd5cc7ef3072,160,2,1211.64,4,5,5,455,Gold,0.0243030925142012,1298.302789019549,31.552772792987653
a04be466d26664aa21a464efca20a9a2,106,2,172.92000000000002,4,5,4,454,Gold,0.0172165063615671,187.0172915221809,3.219784389214688
a053b95d32607c31f7a02ddc583b7e49,180,2,237.12,4,5,5,455,Gold,0.0274512219109032,255.70233555650296,7.019341556497807
a05aa53174f5a1acddbbe75a8bd52779,170,2,182.36,4,5,4,454,Gold,0.0258392520995876,197.1167746325236,5.093350032787389
a05d492275cc70b7edef237403ef8fed,79,6,4506.4800000000005,5,5,5,555,Gold,0.0118306214657793,4607.39404799195,54.50833492547742
a05f4c66baf8e2a458de2a45255bc3c1,140,2,144.38,4,5,4,454,Gold,0.0214486789234005,156.4834728813779,3.356363766651333
a06e9a7060cee74dbde1a2d5d7117747,13,3,253.92,5,5,5,555,Gold,0.0099736341902169,266.79093791128287,2.6608752199920205
a089bc5d8035937e139d790de9b24e76,9,2,267.24,5,5,5,555,Gold,0.0087052954292013,287.9265337856896,2.506485538510342
a0957b15b659dc70b6842d8393a0579d,109,2,140.76,4,5,4,454,Gold,0.0175603712141812,152.61057787508122,2.679898398697143
a0b6f2e2d82940cec8bf193f4f9b83bc,102,2,279.6,4,5,5,455,Gold,0.0167665082146529,301.1500095530451,5.049234109013944
a0b828674053768d72daefb412b43410,72,2,592.88,5,5,5,555,Gold,0.0136864194512329,636.3159066725532,8.708886402212157
a0be389ce9a97ffe548099c7efa36746,27,2,149.28,5,5,4,554,Gold,0.0099441650200292,161.72578932636512,1.6082279370558636
a0d8ff17d8ccc85262a9f8e059a03b76,17,2,700.36,5,5,5,555,Gold,0.0092391700027452,751.3045131025989,6.941430120384674
a0e0e61ee7da5fc5cc8333cff7f4e90a,93,2,436.96,5,5,5,555,Gold,0.0157887659554281,469.5032576720625,7.4128770506952835
a0f578fe552521788131d5e9cb728e0b,71,2,261.64,5,5,5,555,Gold,0.0135923064015565,281.93531499141847,3.832151186782727
a0ff04ef67911eae8a588690b2149379,180,2,137.0,4,5,4,454,Gold,0.0274512219109032,148.5879023989278,4.078919482028599
a103cd66a980f336d30492d01e9c3d71,58,2,711.56,5,5,5,555,Gold,0.0124161344265288,763.286950691141,9.477073385796537
a10b8975ac685a2dcdeb9a2a82ceab2a,72,2,201.4,5,5,4,554,Gold,0.0136864194512329,217.48691853304527,2.9766171921993845
a15b8caadaca76424a9b04798c3a007c,59,2,293.88,5,5,5,555,Gold,0.012503546786798,316.42761747843633,3.956467519776666
a16025dec02306f6b74a5bef5e6a3dfb,61,2,236.24,5,5,5,555,Gold,0.0126798812413765,254.76085831740323,3.230337428415825
a185ce376d3eb3ab5e85d248779cdd7c,114,4,886.08,4,5,5,455,Gold,0.022721202703563,916.9608274780812,20.834452832356423
a18738ac1b8e5cca29e1ec2fca8afe26,17,2,152.56,5,5,4,554,Gold,0.0092391700027452,165.2349317630096,1.5266336249504604
a187d29dfe942335287dc88897ed265c,127,2,471.84,4,5,5,455,Gold,0.0197418010227621,506.8199918763795,10.005539433981427
a1931e533b6f995e49dba248308bf26f,178,2,420.24,4,5,5,455,Gold,0.0271226490142239,451.6151901291674,12.249000291365403
a19ee41c625beb383062e65cbe62149a,43,2,414.44,5,5,5,555,Gold,0.0111638144722037,445.40999923510094,4.972474595525101
a1aeaf6f487aa3a4e8bd67fcd86511c5,112,2,471.84,4,5,5,455,Gold,0.0179097620496839,506.8199918763795,9.077025456528714
a1d11c86c04b7d1902367e61fb144d79,152,2,283.72,4,5,5,455,Gold,0.0231271481305465,305.55783480883025,7.06668130807288
a1d1ecd237076de2d356d68e839faced,175,4,180.36,4,5,4,454,Gold,0.0376691857646797,187.42185447849943,7.060028652711373
a1dbed0cbd8ce98fca7d5add7cb94689,109,2,203.22,4,5,4,454,Gold,0.0175603712141812,219.43406464118337,3.853343632135825
a215ee5514ab937a137a58f476f4ec71,36,7,5189.31,5,5,5,555,Gold,0.0053114714745024,5288.515278389081,28.08979804363373
a21aafe2dfc5afc8565390c8459a28e8,52,2,143.36,5,5,4,554,Gold,0.0119020944321712,155.3922151724214,1.849492819006428
a2471a2448788a74d02c97d1fcadf311,132,2,175.12,4,5,4,454,Gold,0.0203848896922099,189.37098461993023,3.8603066323824704
a24e6f72471e9dbafcb292bc318f4859,115,2,192.24,4,5,4,454,Gold,0.0182647413854724,207.68699636241612,3.793349277685085
a26c9bd12cc56cc86b48dbce2c886194,42,2,337.52,5,5,5,555,Gold,0.0110841558534496,363.1163296537917,4.024837990815239
a27a14f50c9ade8811a5c353a6331eef,124,2,188.32,4,5,4,454,Gold,0.019363838577168,203.4931432064264,3.9404083766097817
a27b8aed7190db2b4cd9ed9dfff36ff6,25,2,556.88,5,5,5,555,Gold,0.0097997361703595,597.8009287093819,5.858291383747846
a280ef36b320f176238aca454824fd91,77,2,405.7,5,5,5,555,Gold,0.0141649878322357,436.0594184740421,6.176776356816585
a2afcf0ba9863cf87074673aa017ba46,162,2,253.14,4,5,5,455,Gold,0.0246043738626505,272.84150075011416,6.713094289702455
a2bf84b5e73519375966d99f41a53166,168,2,899.48,4,5,5,455,Gold,0.0255260315039249,964.3351356588952,24.615649053170703
a2ccd62b2a11e7a7f39b70735e493ab5,73,2,711.16,5,5,5,555,Gold,0.0137810631202835,762.8590064915503,10.513008120336854
a2d44a06da0675bb88972fe303c554e4,152,3,1157.04,4,5,5,455,Gold,0.0298538099313112,1211.0153554293522,36.15342224488725
a2e1b81e95b64a49c8715043ec2bf878,4,2,216.72,5,5,4,554,Gold,0.0083847421707345,233.87718137737255,1.960999865467382
a302033b7db39c0d3521b729a3a64522,107,5,5121.0,4,5,5,455,Gold,0.0192122718202196,5259.119589649243,101.03963509138352
a31266a3190be83d980c303084ea3c6f,71,2,313.68,5,5,5,555,Gold,0.0135923064015565,337.6108553581805,4.588910190519988
a321fad7152b7496ab9f1ae365fdb3bd,85,2,632.52,5,5,5,555,Gold,0.0149589762044091,678.7251768520006,10.153033769862498
a33988fde632872a5c5458823b9c2d01,17,2,246.3,5,5,5,555,Gold,0.0092391700027452,265.52365493711164,2.4532181877142487
a33c22f4c46b18dcd37f2349e9ebe24b,44,3,312.39,5,5,5,555,Gold,0.0129613246781021,327.9221294387449,4.250305188790222
a33e923cdc6186ba489ac4c2e0fa6d3b,104,2,717.76,4,5,5,455,Gold,0.0169903023413959,769.9200857847984,13.081175036197196
a34cb9acedf3c08390532e4df4f38ac7,57,2,238.54,5,5,5,555,Gold,0.0123292224682913,257.2215374650503,3.17134155904254
a3a156d272fd0b0e302d2020357cc0f8,17,2,147.88,5,5,4,554,Gold,0.0092391700027452,160.22798462779733,1.4803735891734755
a3c237000eebd71dab1ed23183d334bc,12,2,145.93,5,5,4,554,Gold,0.0089024330899589,158.14175665479223,1.4078464073478525
a3d2aebb19110db6d233642344452394,146,2,1150.44,4,5,5,455,Gold,0.0222752963094467,1232.8273264821578,27.461593995773097
a3e063a0fa6c25bbb150f73f9ac2ff91,41,2,794.88,5,5,5,555,Gold,0.0110049641503544,852.427727465903,9.380936581530383
a3f879655651f95e2875ded95d2fa772,106,3,2077.77,4,5,5,455,Gold,0.021227394532967,2173.6512708574373,46.140953103575946
a3fd157f7e33775466211eef291866b8,51,2,367.16,5,5,5,555,Gold,0.0118181403827251,394.8269948434694,4.666120851949604
a3fdba764690c8ef42c34a13e94cc48b,175,2,288.2,4,5,5,455,Gold,0.0266356120972519,310.35080984424707,8.266383785079357
a44fcd351dc016bdf79484e2eabf9392,138,2,308.4,4,5,5,455,Gold,0.021178658759531,331.96199192358205,7.030509748083731
a48ba60be28864ede4421c52ae28761b,107,3,551.88,4,5,5,455,Gold,0.0213900818779254,578.3122279321925,12.370145906475075
a49305896ffc9fc8d2c9c6efe8bd6439,41,3,1114.65,5,5,5,555,Gold,0.0126426297141533,1166.6960257072878,14.750105841991536
a4a2abd07b1cdd4902cf245cdfa1451d,7,2,265.76,5,5,5,555,Gold,0.0085758821327097,286.3431402472036,2.4556450202699875
a4dab0ff651e9d1f888ebf7238577dd6,33,2,283.56,5,5,5,555,Gold,0.0103879940336459,305.3866571289939,3.1723547722110665
a4e35b6b294f14e3ed6f6a324913b9ff,27,2,314.08,5,5,5,555,Gold,0.0099441650200292,338.03879955777126,3.361513605975076
a4ed10c73967572c3dd19e759113a1aa,113,2,698.2,4,5,5,455,Gold,0.0180274644571866,748.9936144248087,13.502455762703
a4f28ed68b2f9af8945705a5b6a6703f,78,2,341.92,5,5,5,555,Gold,0.0142623175139278,367.8237158492904,5.246018624595356
a5138200b55abbe1d5d8035503f7dcc6,50,2,652.76,5,5,5,555,Gold,0.011734671942271,700.3791533512947,8.218719599782975
a51ebdfce7cdd6930370083085f240c6,107,3,1426.35,4,5,5,455,Gold,0.0213900818779254,1492.5826752559435,31.92646563329763
a521ad0645d4cbab3e4e06fdaf965ead,34,4,292.48,5,5,5,555,Gold,0.0109787217002346,303.32605111840354,3.3301322996601117
a524eab70342a06e4b101d33124fee29,178,2,182.04,4,5,4,454,Gold,0.0271226490142239,196.7744192728509,5.337043508915271
a535fd936692391bd5dee1bbd2391730,13,2,306.32,5,5,5,555,Gold,0.0089689579612619,329.7366820857099,2.9573944399127425
a544f53bd4ce0d11de2d68e3675ecfab,167,6,3657.96,4,5,5,455,Gold,0.030340187086808,3739.994016731028,113.47211817116192
a555a5df7cab99101ffe4ee4e349519c,83,3,596.79,5,5,5,555,Gold,0.0177593902553559,625.2662524148044,11.104347390138406
a558c27e289c8e4e99cb82e7665ff009,94,2,909.52,5,5,5,555,Gold,0.0158950641839297,975.076535068624,15.498904109159636
a56944574643fc65a4c8753d9e0c37a7,94,3,162.97,5,5,4,554,Gold,0.0193538826624503,171.70145835898808,3.3230898780514657
a56b179c3c9e1ca1b6c153c1e0b8117c,73,2,228.36,5,5,4,554,Gold,0.0137810631202835,246.33035758546464,3.3946942063273062
a56e946b1a51b5f351a804c5a3fb0a8e,60,2,3854.76,5,5,5,555,Gold,0.0125914616800024,4126.072471075583,51.953283408461374
a572d479e677b3a96864c76278a78411,15,2,320.14,5,5,5,555,Gold,0.0091032376327156,344.5221541815717,3.1362670392499434
a57ca220adc4f32aed85f2faa734f3eb,170,2,467.86,4,5,5,455,Gold,0.0258392520995876,502.5619470904512,12.985824846529818
a5bd160705f76c0aded4f96d0723b720,21,4,1050.36,5,5,5,555,Gold,0.0096841657176004,1086.7854923371915,10.524610807277393
a5bfea387ffb4b85ef0e5f849d2ceee2,135,2,486.8,4,5,5,455,Gold,0.0207787373351512,522.8251049410752,10.863645527793503
a5dc43bd2a1dfae692b0597e2446fe29,38,2,139.2,5,5,4,554,Gold,0.0107701700209332,150.94159549667714,1.62566664673015
a5fbb6579eacbeb02752a143bfe82405,177,2,292.32,4,5,5,455,Gold,0.0269595294237244,314.7586351000322,8.485744684350658
a5feebb225cf5be149ba5ba645441ce5,143,3,451.62,4,5,5,455,Gold,0.0279722185814927,473.48901495898673,13.24453822236848
a60b063f8b715db294b889eae5acb4b6,177,2,1015.68,4,5,5,455,Gold,0.0269595294237244,1088.65292564002,29.3495705810158
a6313ed993e2435575b8adc16b15b829,113,3,640.3499999999999,4,5,5,455,Gold,0.0223880449376315,670.8088332756945,15.018098303936403
a648c69b66f223371753d5bf0fbfa4ad,144,4,1462.72,4,5,5,455,Gold,0.0292852684171757,1513.0631816560542,44.31046140694355
